"ENTREZID","SYMBOL"
"154790","CLEC2L"
"10142","AKAP9"
"723961","INS-IGF2"
"84752","B3GNT9"
"6827","SUPT4H1"
"161176","SYNE3"
"285550","FAM200B"
"55279","ZNF654"
"9111","NMI"
"79002","TRIR"
"514","ATP5E"
"54741","LEPROT"
"8309","ACOX2"
"3777","KCNK3"
"10904","BLCAP"
"94241","TP53INP1"
"148362","BROX"
"22803","XRN2"
"257144","GCSAM"
"64175","P3H1"
"440145","MZT1"
"844","CASQ1"
"405","ARNT"
"23218","NBEAL2"
"3705","ITPK1"
"29906","ST8SIA5"
"4168","MCF2"
"25833","POU2F3"
"197335","WDR90"
"114882","OSBPL8"
"2998","GYS2"
"126259","TMIGD2"
"441669","OR4Q3"
"56935","SMCO4"
"55324","ABCF3"
"79586","CHPF"
"58985","IL22RA1"
"55367","PIDD1"
"149461","CLDN19"
"5584","PRKCI"
"79017","GGCT"
"170384","FUT11"
"90871","DMAC1"
"57175","CORO1B"
"91947","ARRDC4"
"53938","PPIL3"
"84333","PCGF5"
"27347","STK39"
"79057","PRRG3"
"54440","SASH3"
"161198","CLEC14A"
"5800","PTPRO"
"94122","SYTL5"
"760","CA2"
"23600","AMACR"
"23145","SSPO"
"148789","B3GALNT2"
"10140","TOB1"
"6853","SYN1"
"78987","CRELD1"
"29957","SLC25A24"
"80724","ACAD10"
"23616","SH3BP1"
"54148","MRPL39"
"8342","HIST1H2BM"
"145581","LRFN5"
"11173","ADAMTS7"
"92304","SCGB3A1"
"54108","CHRAC1"
"7712","ZNF157"
"51063","CALHM2"
"26574","AATF"
"1464","CSPG4"
"655","BMP7"
"26608","TBL2"
"1345","COX6C"
"79810","PTCD2"
"9217","VAPB"
"256471","MFSD8"
"220134","SKA1"
"344905","ATP13A5"
"79616","CCNJL"
"375484","SIMC1"
"92521","SPECC1"
"6541","SLC7A1"
"7103","TSPAN8"
"64342","HS1BP3"
"30837","SOCS7"
"79095","C9orf16"
"9620","CELSR1"
"160287","LDHAL6A"
"8301","PICALM"
"53353","LRP1B"
"138050","HGSNAT"
"202052","DNAJC18"
"339665","SLC35E4"
"55101","DMAC2"
"9278","ZBTB22"
"51201","ZDHHC2"
"161436","EML5"
"3713","IVL"
"283232","TMEM80"
"55289","ACOXL"
"7307","U2AF1"
"4715","NDUFB9"
"3476","IGBP1"
"392490","FLJ44635"
"220594","USP32P2"
"3949","LDLR"
"123775","C16orf46"
"25758","KIAA1549L"
"55856","ACOT13"
"84193","SETD3"
"692224","FBXO22-AS1"
"55075","UACA"
"3216","HOXB6"
"7675","ZNF121"
"83741","TFAP2D"
"100124696","TEC"
"63892","THADA"
"3625","INHBB"
"9951","HS3ST4"
"153745","FAM71B"
"201158","TVP23C"
"387332","TBPL2"
"23617","TSSK2"
"239","ALOX12"
"347148","QRFP"
"55122","AKIRIN2"
"60558","GUF1"
"64951","MRPS24"
"1643","DDB2"
"53637","S1PR5"
"23012","STK38L"
"64478","CSMD1"
"57565","KLHL14"
"388389","CCDC103"
"81031","SLC2A10"
"4643","MYO1E"
"3306","HSPA2"
"3503","IGHG4"
"10335","MRVI1"
"118611","C10orf90"
"1503","CTPS1"
"6159","RPL29"
"10299","MARCH6"
"57115","PGLYRP4"
"875","CBS"
"10827","FAM114A2"
"4363","ABCC1"
"2067","ERCC1"
"3191","HNRNPL"
"3765","KCNJ9"
"93099","DMKN"
"54920","DUS2"
"113457","TUBA3D"
"246176","GAS2L2"
"170680","PSORS1C2"
"57834","CYP4F11"
"6528","SLC5A5"
"729475","RAD51AP2"
"255783","INAFM1"
"204851","HIPK1"
"51071","DERA"
"7639","ZNF85"
"8292","COLQ"
"8999","CDKL2"
"5910","RAP1GDS1"
"284677","SNHG28"
"120892","LRRK2"
"9022","CLIC3"
"319","APOF"
"63977","PRDM15"
"222546","RFX6"
"5329","PLAUR"
"90441","ZNF622"
"1762","DMWD"
"23005","MAPKBP1"
"11059","WWP1"
"26057","ANKRD17"
"343563","OR2T29"
"84069","PLEKHN1"
"114915","EPB41L4A-AS1"
"9760","TOX"
"4103","MAGEA4"
"256126","SYCE2"
"5763","PTMS"
"388533","KRTDAP"
"9641","IKBKE"
"8289","ARID1A"
"222256","CDHR3"
"27286","SRPX2"
"54734","RAB39A"
"197021","LCTL"
"5939","RBMS2"
"64147","KIF9"
"55084","SOBP"
"84301","DDI2"
"23317","DNAJC13"
"23235","SIK2"
"316","AOX1"
"64073","C19orf33"
"259286","TAS2R40"
"152110","NEK10"
"55750","AGK"
"84229","DRC7"
"51348","KLRF1"
"23503","ZFYVE26"
"8772","FADD"
"403278","OR5K4"
"122183","PRR20A"
"3161","HMMR"
"1803","DPP4"
"84063","KIRREL2"
"7442","TRPV1"
"7274","TTPA"
"84418","CYSTM1"
"793","CALB1"
"10886","NPFFR2"
"5733","PTGER3"
"22931","RAB18"
"6146","RPL22"
"138151","NACC2"
"4108","MAGEA9"
"10840","ALDH1L1"
"8344","HIST1H2BE"
"85508","SCRT2"
"56834","GPR137"
"23649","POLA2"
"55010","PARPBP"
"8263","F8A1"
"728957","ZNF705D"
"86","ACTL6A"
"375189","PFN4"
"1376","CPT2"
"4026","LPP"
"2492","FSHR"
"579","NKX3-2"
"285761","DCBLD1"
"8392","OR3A3"
"55779","CFAP44"
"401667","OR51A2"
"5058","PAK1"
"140739","UBE2F"
"85479","DNAJC5B"
"1154","CISH"
"79142","PHF23"
"148113","CILP2"
"10420","TESK2"
"5619","PRM1"
"339318","ZNF181"
"140873","C20orf173"
"23352","UBR4"
"57624","NYAP2"
"29946","SERTAD3"
"113251","LARP4"
"353143","LCE3B"
"4314","MMP3"
"4710","NDUFB4"
"348","APOE"
"8516","ITGA8"
"54476","RNF216"
"26873","OPLAH"
"5266","PI3"
"374786","EFCAB5"
"164668","APOBEC3H"
"551","AVP"
"124961","ZFP3"
"2576","GAGE4"
"81846","SBF2"
"9942","XYLB"
"92806","CENPBD1"
"19","ABCA1"
"28514","DLL1"
"8556","CDC14A"
"23236","PLCB1"
"149297","FAM78B"
"55063","ZCWPW1"
"133522","PPARGC1B"
"26108","PYGO1"
"55006","TRMT61B"
"6147","RPL23A"
"51497","NELFCD"
"10497","UNC13B"
"3419","IDH3A"
"7019","TFAM"
"152189","CMTM8"
"23013","SPEN"
"79888","LPCAT1"
"170627","XAGE5"
"11100","HNRNPUL1"
"79864","JHY"
"56135","PCDHAC1"
"5590","PRKCZ"
"1656","DDX6"
"84687","PPP1R9B"
"6651","SON"
"203238","CCDC171"
"153443","SRFBP1"
"5613","PRKX"
"55640","FLVCR2"
"9957","HS3ST1"
"3624","INHBA"
"140856","SCP2D1"
"4104","MAGEA5"
"60526","LDAH"
"10099","TSPAN3"
"80834","TAS1R2"
"93589","CACNA2D4"
"9904","RBM19"
"917","CD3G"
"9153","SLC28A2"
"4149","MAX"
"64236","PDLIM2"
"54541","DDIT4"
"114960","TSGA13"
"146456","TMED6"
"9141","PDCD5"
"9429","ABCG2"
"79587","CARS2"
"124975","GGT6"
"115572","FAM46B"
"125704","FAM69C"
"199857","ALG14"
"55802","DCP1A"
"64359","NXN"
"24148","PRPF6"
"340706","VWA2"
"1741","DLG3"
"10979","FERMT2"
"56063","TMEM234"
"566","AZU1"
"84557","MAP1LC3A"
"84071","ARMC2"
"10816","SPINT3"
"54461","FBXW5"
"58529","MYOZ1"
"389337","ARHGEF37"
"25769","SLC24A2"
"84859","LRCH3"
"10235","RASGRP2"
"55972","SLC25A40"
"55290","BRF2"
"65251","ZNF649"
"4302","MLLT6"
"51109","RDH11"
"1296","COL8A2"
"27434","POLM"
"26205","GMEB2"
"84321","THOC3"
"26002","MOXD1"
"23086","EXPH5"
"401233","HTATSF1P2"
"57419","SLC24A3"
"7047","TGM4"
"139562","OTUD6A"
"5501","PPP1CC"
"9945","GFPT2"
"29767","TMOD2"
"50853","VILL"
"5366","PMAIP1"
"23192","ATG4B"
"6390","SDHB"
"253982","ASPHD1"
"85016","C11orf70"
"100008588","RNA18SN5"
"4565","TRNI"
"3709","ITPR2"
"143162","FRMPD2"
"593","BCKDHA"
"10687","PNMA2"
"120776","OR2D2"
"1973","EIF4A1"
"64398","MPP5"
"2210","FCGR1B"
"93517","SDR42E1"
"7275","TUB"
"6594","SMARCA1"
"4879","NPPB"
"23220","DTX4"
"2738","GLI4"
"89870","TRIM15"
"4122","MAN2A2"
"140851","MT1P3"
"80263","TRIM45"
"29991","OBP2A"
"51522","TMEM14C"
"6497","SKI"
"247","ALOX15B"
"5301","PIN1P1"
"400757","C1orf141"
"137872","ADHFE1"
"9688","NUP93"
"23647","ARFIP2"
"84547","PGBD1"
"339403","RXFP4"
"646195","RPS28P7"
"25820","ARIH1"
"5833","PCYT2"
"93058","COQ10A"
"5027","P2RX7"
"2673","GFPT1"
"64146","PDF"
"81555","YIPF5"
"140545","RNF32"
"219539","YPEL4"
"10136","CELA3A"
"346","APOC4"
"494513","PJVK"
"5670","PSG2"
"1832","DSP"
"23440","OTP"
"3910","LAMA4"
"84684","INSM2"
"144404","TMEM120B"
"54998","AURKAIP1"
"9669","EIF5B"
"170689","ADAMTS15"
"10044","SH2D3C"
"100132916","SHISAL2B"
"55728","N4BP2"
"196294","IMMP1L"
"3675","ITGA3"
"5411","PNN"
"10367","MICU1"
"285676","ZNF454"
"2916","GRM6"
"388364","TMIGD1"
"89932","PAPLN"
"5689","PSMB1"
"55258","THNSL2"
"7738","ZNF184"
"92815","HIST3H2A"
"57002","YAE1D1"
"117608","ZNF354B"
"55854","ZC3H15"
"638","BIK"
"29798","C2orf27A"
"89839","ARHGAP11B"
"25987","TSKU"
"117286","CIB3"
"389792","IER5L"
"84654","SPZ1"
"1339","COX6A2"
"23430","TPSD1"
"200172","SLFNL1"
"51104","ABHD17B"
"1136","CHRNA3"
"56267","KYAT3"
"7525","YES1"
"2935","GSPT1"
"1795","DOCK3"
"4745","NELL1"
"60506","NYX"
"58525","WIZ"
"6198","RPS6KB1"
"146852","ODF4"
"2623","GATA1"
"374877","TEX45"
"339184","CCDC144NL"
"206338","LVRN"
"51144","HSD17B12"
"403273","OR5H14"
"55157","DARS2"
"2212","FCGR2A"
"146909","KIF18B"
"9639","ARHGEF10"
"55905","RNF114"
"59339","PLEKHA2"
"988","CDC5L"
"23019","CNOT1"
"253725","WASHC2C"
"51438","MAGEC2"
"254268","AKNAD1"
"388121","TNFAIP8L3"
"79791","FBXO31"
"90102","PHLDB2"
"55379","LRRC59"
"51429","SNX9"
"2646","GCKR"
"7376","NR1H2"
"388960","C2orf78"
"85441","HELZ2"
"403312","LOC403312"
"8729","GBF1"
"79799","UGT2A3"
"85397","RGS8"
"1036","CDO1"
"126668","TDRD10"
"2307","FOXS1"
"51027","BOLA1"
"734","OSGIN2"
"22822","PHLDA1"
"171586","ABHD3"
"6722","SRF"
"4066","LYL1"
"25854","FAM149A"
"400966","RGPD1"
"27439","TMEM121B"
"5092","PCBD1"
"57167","SALL4"
"283310","OTOGL"
"348094","ANKDD1A"
"2042","EPHA3"
"8529","CYP4F2"
"728695","SPANXB1"
"55336","FBXL8"
"55119","PRPF38B"
"126567","C2CD4C"
"116437","LINC01257"
"1891","ECH1"
"7094","TLN1"
"4312","MMP1"
"84312","BRMS1L"
"347688","TUBB8"
"10615","SPAG5"
"1300","COL10A1"
"390152","OR8H3"
"57453","DSCAML1"
"84206","MEX3B"
"84340","GFM2"
"1014","CDH16"
"8320","EOMES"
"266971","PIPSL"
"4547","MTTP"
"286006","LSMEM1"
"10734","STAG3"
"3159","HMGA1"
"65983","GRAMD2B"
"10538","BATF"
"390075","OR52N5"
"11333","PDAP1"
"64960","MRPS15"
"26228","STAP1"
"586","BCAT1"
"56994","CHPT1"
"1287","COL4A5"
"5253","PHF2"
"144717","FAM109A"
"148581","UBE2U"
"8653","DDX3Y"
"10380","BPNT1"
"84823","LMNB2"
"7323","UBE2D3"
"220441","RNF152"
"389812","LCN15"
"1384","CRAT"
"7433","VIPR1"
"51375","SNX7"
"3239","HOXD13"
"91662","NLRP12"
"11273","ATXN2L"
"1017","CDK2"
"31","ACACA"
"124773","C17orf64"
"7840","ALMS1"
"5440","POLR2K"
"8110","DPF3"
"83939","EIF2A"
"2815","GP9"
"51287","COA4"
"195827","AAED1"
"83660","TLN2"
"55080","TAPBPL"
"2982","GUCY1A3"
"10402","ST3GAL6"
"122553","TRAPPC6B"
"23580","CDC42EP4"
"550631","CCDC157"
"83693","HSDL1"
"57577","CCDC191"
"441933","OR13G1"
"7779","SLC30A1"
"400359","C15orf53"
"6578","SLCO2A1"
"5878","RAB5C"
"9475","ROCK2"
"163049","ZNF791"
"84971","ATG4D"
"51200","CPA4"
"27107","ZBTB11"
"51621","KLF13"
"55635","DEPDC1"
"1612","DAPK1"
"4608","MYBPH"
"163404","PLPPR5"
"3631","INPP4A"
"80380","PDCD1LG2"
"387264","KRTAP5-1"
"84905","ZNF341"
"138724","C9orf131"
"87171","ARPC3P1"
"83546","RTBDN"
"9586","CREB5"
"7466","WFS1"
"326625","MMAB"
"10855","HPSE"
"10988","METAP2"
"127077","OR2T11"
"6949","TCOF1"
"8797","TNFRSF10A"
"374860","ANKRD30B"
"10597","TRAPPC2B"
"824","CAPN2"
"7257","TSNAX"
"23504","RIMBP2"
"7127","TNFAIP2"
"51340","CRNKL1"
"83707","TRPT1"
"2693","GHSR"
"222962","SLC29A4"
"158055","C9orf163"
"22953","P2RX2"
"3543","IGLL1"
"5589","PRKCSH"
"63973","NEUROG2"
"388759","C1orf229"
"8763","CD164"
"51122","COMMD2"
"79979","TRMT2B"
"55571","CNOT11"
"92597","MOB1B"
"51528","JKAMP"
"27327","TNRC6A"
"4885","NPTX2"
"51092","SIDT2"
"645051","GAGE13"
"4351","MPI"
"341019","DCDC1"
"390442","OR11H4"
"5457","POU4F1"
"84925","DIRC2"
"9040","UBE2M"
"2300","FOXL1"
"6706","SPRR2G"
"125228","FAM210A"
"89780","WNT3A"
"23365","ARHGEF12"
"8367","HIST1H4E"
"129285","PPP1R21"
"3838","KPNA2"
"4048","LTA4H"
"4319","MMP10"
"55065","SLC52A1"
"126326","GIPC3"
"10127","ZNF263"
"728758","PIN4P1"
"283927","NUDT7"
"84258","SYT3"
"140711","TLDC2"
"55969","C20orf24"
"415117","STX19"
"23584","VSIG2"
"85318","BAGE3"
"25840","METTL7A"
"5754","PTK7"
"57475","PLEKHH1"
"6873","TAF2"
"113791","PIK3IP1"
"389813","AJM1"
"91523","PCED1B"
"354","KLK3"
"23032","USP33"
"9344","TAOK2"
"84437","MSANTD4"
"9828","ARHGEF17"
"55997","CFC1"
"114792","KLHL32"
"9559","VPS26A"
"151306","GPBAR1"
"57596","BEGAIN"
"128653","C20orf141"
"245937","DEFB124"
"346653","FAM71F2"
"134121","C5orf49"
"10876","EDDM3A"
"170082","TCEANC"
"8045","RASSF7"
"1761","DMRT1"
"84342","COG8"
"23460","ABCA6"
"3572","IL6ST"
"2960","GTF2E1"
"84514","GHDC"
"375056","MIA3"
"151835","CPNE9"
"202151","RANBP3L"
"1510","CTSE"
"80052","RPS2P45"
"81494","CFHR5"
"54849","DEF8"
"5274","SERPINI1"
"113220","KIF12"
"55061","SUSD4"
"828","CAPS"
"84457","PHYHIPL"
"292","SLC25A5"
"93659","CGB5"
"5009","OTC"
"23564","DDAH2"
"3398","ID2"
"55686","MREG"
"388531","RGS9BP"
"54556","ING3"
"10933","MORF4L1"
"55634","KRBOX4"
"55218","EXD2"
"241","ALOX5AP"
"127845","GOLT1A"
"1109","AKR1C4"
"5393","EXOSC9"
"4046","LSP1"
"4642","MYO1D"
"3815","KIT"
"6756","SSX1"
"21","ABCA3"
"9369","NRXN3"
"57541","ZNF398"
"10542","LAMTOR5"
"10536","P3H3"
"280664","WFDC10B"
"54918","CMTM6"
"23061","TBC1D9B"
"654322","SNORA13"
"2357","FPR1"
"7570","ZNF22"
"3764","KCNJ8"
"3507","IGHM"
"286365","OR13D1"
"1073","CFL2"
"22990","PCNX1"
"10857","PGRMC1"
"57107","PDSS2"
"2737","GLI3"
"100131902","KRTAP25-1"
"5158","PDE6B"
"1968","EIF2S3"
"9426","CDY2A"
"83606","GUCD1"
"1780","DYNC1I1"
"2986","GUCY2F"
"7932","OR2H2"
"56603","CYP26B1"
"115","ADCY9"
"219736","STOX1"
"54752","FNDC8"
"138715","ARID3C"
"8767","RIPK2"
"5886","RAD23A"
"362","AQP5"
"158833","AWAT1"
"3030","HADHA"
"60685","ZFAND3"
"5545","PRB4"
"10758","TRAF3IP2"
"84839","RAX2"
"10616","RBCK1"
"151648","SGO1"
"152206","CCDC13"
"386675","KRTAP10-7"
"55790","CSGALNACT1"
"323","APBB2"
"9069","CLDN12"
"64232","MS4A5"
"4717","NDUFC1"
"253461","ZBTB38"
"29855","UBN1"
"4729","NDUFV2"
"5713","PSMD7"
"37","ACADVL"
"9196","KCNAB3"
"79078","C1orf50"
"30010","NXPH1"
"84148","KAT8"
"7097","TLR2"
"3839","KPNA3"
"26280","IL1RAPL2"
"23117","NPIPB3"
"79817","MOB3B"
"1382","CRABP2"
"2318","FLNC"
"125488","TTC39C"
"28970","C11orf54"
"54964","C1orf56"
"54441","STAG3L1"
"8668","EIF3I"
"51330","TNFRSF12A"
"956","ENTPD3"
"440730","TRIM67"
"55957","LIN37"
"284352","PPP1R37"
"8572","PDLIM4"
"7247","TSN"
"140032","RPS4Y2"
"127003","C1orf194"
"2294","FOXF1"
"23067","SETD1B"
"54870","QRICH1"
"399818","EEF1AKMT2"
"29763","PACSIN3"
"57156","TMEM63C"
"283358","B4GALNT3"
"349114","LINC00265"
"79000","AUNIP"
"100316904","SAP25"
"27122","DKK3"
"728379","USP17L26"
"3170","FOXA2"
"6662","SOX9"
"730755","KRTAP2-3"
"131831","ERICH6"
"5777","PTPN6"
"9761","MLEC"
"257236","CCDC96"
"10842","PPP1R17"
"6414","SELENOP"
"1241","LTB4R"
"84504","NKX6-2"
"160140","C11orf65"
"6434","TRA2B"
"127540","HMGB4"
"7504","XK"
"10534","SSSCA1"
"85317","BAGE4"
"56259","CTNNBL1"
"414189","AGAP6"
"4829","NMBR"
"1646","AKR1C2"
"9098","USP6"
"80975","TMPRSS5"
"10575","CCT4"
"50813","COPS7A"
"2556","GABRA3"
"51605","TRMT6"
"80145","THOC7"
"55707","NECAP2"
"5166","PDK4"
"3156","HMGCR"
"51626","DYNC2LI1"
"57393","TMEM27"
"8833","GMPS"
"79741","CCDC7"
"8030","CCDC6"
"8363","HIST1H4J"
"9673","SLC25A44"
"8165","AKAP1"
"3187","HNRNPH1"
"79720","VPS37B"
"677","ZFP36L1"
"340533","NEXMIF"
"5801","PTPRR"
"9946","CRYZL1"
"7072","TIA1"
"5629","PROX1"
"6218","RPS17"
"80700","UBXN6"
"8463","TEAD2"
"8390","OR1G1"
"23538","OR52A1"
"29909","GPR171"
"64901","RANBP17"
"9728","SECISBP2L"
"11259","FILIP1L"
"220081","ERICH6B"
"154091","SLC2A12"
"55345","ZGRF1"
"27436","EML4"
"5616","PRKY"
"2494","NR5A2"
"5010","CLDN11"
"79832","QSER1"
"84626","KRBA1"
"60","ACTB"
"26073","POLDIP2"
"150786","RAB6D"
"114824","PNMA5"
"9949","AMMECR1"
"10660","LBX1"
"286077","FAM83H"
"3592","IL12A"
"113189","CHST14"
"27433","TOR2A"
"113419","TEX261"
"127124","ATP6V1G3"
"6876","TAGLN"
"126731","CCSAP"
"10243","GPHN"
"168455","CCDC71L"
"144608","C12orf60"
"51147","ING4"
"952","CD38"
"283556","UBE2L1"
"4291","MLF1"
"4938","OAS1"
"3046","HBE1"
"51196","PLCE1"
"144108","SPTY2D1"
"4017","LOXL2"
"6060","RNU1-4"
"81622","UNC93B1"
"121441","NEDD1"
"84101","USP44"
"6526","SLC5A3"
"115811","IQCD"
"130589","GALM"
"9032","TM4SF5"
"975","CD81"
"27351","DESI1"
"339976","TRIML1"
"123228","SENP8"
"2849","GPR26"
"55282","LRRC36"
"1854","DUT"
"136051","ZNF786"
"6611","SMS"
"162972","ZNF550"
"11145","PLA2G16"
"90324","CCDC97"
"64763","ZNF574"
"147184","TMEM99"
"55608","ANKRD10"
"1043","CD52"
"6135","RPL11"
"150365","MEI1"
"84299","MIEN1"
"27165","GLS2"
"83732","RIOK1"
"23217","ZFR2"
"256297","PTF1A"
"400","ARL1"
"5475","PPEF1"
"81615","TMEM163"
"527","ATP6V0C"
"23318","ZCCHC11"
"9179","AP4M1"
"7455","ZAN"
"22836","RHOBTB3"
"9338","TCEAL1"
"92799","SHKBP1"
"3792","KEL"
"57713","SFMBT2"
"388394","RPRML"
"23095","KIF1B"
"10548","TM9SF1"
"60680","CELF5"
"8751","ADAM15"
"3009","HIST1H1B"
"6572","SLC18A3"
"10237","SLC35B1"
"54212","SNTG1"
"6230","RPS25"
"1499","CTNNB1"
"152137","CCDC50"
"6161","RPL32"
"11276","SYNRG"
"10747","MASP2"
"1652","DDT"
"3704","ITPA"
"8911","CACNA1I"
"4010","LMX1B"
"91949","COG7"
"414325","DEFB103A"
"9094","UNC119"
"26138","LINC00588"
"838","CASP5"
"112812","FDX1L"
"283234","CCDC88B"
"9552","SPAG7"
"8881","CDC16"
"56949","XAB2"
"56907","SPIRE1"
"127795","C1orf87"
"22824","HSPA4L"
"25930","PTPN23"
"2015","ADGRE1"
"26149","ZNF658"
"84651","SPINK7"
"84919","PPP1R15B"
"3444","IFNA7"
"22880","MORC2"
"30012","TLX3"
"84572","GNPTG"
"6622","SNCA"
"3960","LGALS4"
"2805","GOT1"
"132720","FAM241A"
"116984","ARAP2"
"8545","CGGBP1"
"112574","SNX18"
"285613","RELL2"
"139596","UPRT"
"5316","PKNOX1"
"92270","ATP6AP1L"
"83640","FAM103A1"
"8331","HIST1H2AJ"
"171389","NLRP6"
"230","ALDOC"
"727676","SNORD118"
"529","ATP6V1E1"
"11284","PNKP"
"3336","HSPE1"
"3501","IGHG2"
"2961","GTF2E2"
"3069","HDLBP"
"84231","TRAF7"
"115861","NXNL1"
"8776","MTMR1"
"11052","CPSF6"
"23516","SLC39A14"
"25945","NECTIN3"
"25805","BAMBI"
"892","CCNC"
"10561","IFI44"
"5630","PRPH"
"26051","PPP1R16B"
"221143","EEF1AKMT1"
"1796","DOK1"
"55679","LIMS2"
"644907","RPL32P18"
"92196","DAPL1"
"9424","KCNK6"
"7003","TEAD1"
"3077","HFE"
"55526","DHTKD1"
"390260","OR6X1"
"9068","ANGPTL1"
"166785","MMAA"
"33","ACADL"
"222662","LHFPL5"
"339263","C17orf51"
"6240","RRM1"
"8386","OR1D5"
"57038","RARS2"
"729991","BORCS8"
"5361","PLXNA1"
"5568","PRKACG"
"7277","TUBA4A"
"92745","SLC38A5"
"3313","HSPA9"
"63916","ELMO2"
"10312","TCIRG1"
"7329","UBE2I"
"3683","ITGAL"
"2641","GCG"
"146760","RTN4RL1"
"347344","ZNF81"
"5999","RGS4"
"8890","EIF2B4"
"4437","MSH3"
"51001","MTERF3"
"401427","OR2A7"
"10276","NET1"
"51639","SF3B6"
"65267","WNK3"
"55223","TRIM62"
"51450","PRRX2"
"6076","SNORD13P1"
"378108","TRIM74"
"347741","OTOP3"
"26297","SERGEF"
"340665","CYP26C1"
"286204","CRB2"
"83740","H2AFB3"
"3914","LAMB3"
"270","AMPD1"
"3563","IL3RA"
"340441","POTEA"
"256302","NATD1"
"84812","PLCD4"
"65062","TMEM237"
"9655","SOCS5"
"80086","TUBA4B"
"10139","ARFRP1"
"114571","SLC22A9"
"4222","MEOX1"
"51069","MRPL2"
"6382","SDC1"
"378807","CATSPER4"
"23507","LRRC8B"
"126075","CCDC159"
"729408","GAGE2D"
"128859","BPIFB6"
"9832","JAKMIP2"
"10434","LYPLA1"
"9135","RABEP1"
"391104","VHLL"
"3590","IL11RA"
"92170","MTG1"
"25912","C1orf43"
"50848","F11R"
"27233","SULT1C4"
"6059","ABCE1"
"5067","CNTN3"
"10957","PNRC1"
"57505","AARS2"
"692158","SNORA57"
"2172","FABP6"
"219477","OR8J1"
"84466","MEGF10"
"3490","IGFBP7"
"56143","PCDHA5"
"10800","CYSLTR1"
"1601","DAB2"
"92105","INTS4"
"5727","PTCH1"
"81562","LMAN2L"
"389114","ZNF662"
"440822","PIWIL3"
"54897","CASZ1"
"5530","PPP3CA"
"138803","OR13C3"
"119358","SNRPD2P1"
"11051","NUDT21"
"84283","TMEM79"
"6575","SLC20A2"
"388569","ZNF324B"
"3732","CD82"
"5175","PECAM1"
"55145","THAP1"
"403244","OR2T35"
"80755","AARSD1"
"142680","SLC34A3"
"162239","ZFP1"
"10654","PMVK"
"814","CAMK4"
"440955","TMEM89"
"5553","PRG2"
"1660","DHX9"
"3228","HOXC12"
"63891","RNF123"
"753","LDLRAD4"
"120787","OR52W1"
"225","ABCD2"
"22941","SHANK2"
"5683","PSMA2"
"1454","CSNK1E"
"84230","LRRC8C"
"349667","RTN4RL2"
"2980","GUCA2A"
"349152","DPY19L2P2"
"199692","ZNF627"
"64129","TINAGL1"
"4654","MYOD1"
"51224","ELOA2"
"128710","SLX4IP"
"54885","TBC1D8B"
"867","CBL"
"3998","LMAN1"
"8287","USP9Y"
"79861","TUBAL3"
"148","ADRA1A"
"286097","MICU3"
"53916","RAB4B"
"629","CFB"
"80148","PQLC1"
"4839","NOP2"
"57111","RAB25"
"388650","FAM69A"
"84277","DNAJC30"
"56104","PCDHGB1"
"57134","MAN1C1"
"64838","FNDC4"
"65080","MRPL44"
"3574","IL7"
"4858","NOVA2"
"6188","RPS3"
"4864","NPC1"
"6716","SRD5A2"
"159162","RBMY2FP"
"92312","MEX3A"
"1949","EFNB3"
"5558","PRIM2"
"79759","ZNF668"
"1933","EEF1B2"
"5217","PFN2"
"5210","PFKFB4"
"124783","SPATA32"
"54346","UNC93A"
"7036","TFR2"
"11338","U2AF2"
"1491","CTH"
"23499","MACF1"
"222950","NYAP1"
"80173","IFT74"
"56157","TEX13A"
"284654","RSPO1"
"11177","BAZ1A"
"9218","VAPA"
"10138","YAF2"
"56992","KIF15"
"133746","JMY"
"348840","ANKRD18DP"
"583","BBS2"
"441502","RPS26P11"
"9083","BPY2"
"441294","CTAGE15"
"441457","NUTM2G"
"5054","SERPINE1"
"348303","SELENOV"
"5609","MAP2K7"
"4946","OAZ1"
"273","AMPH"
"5468","PPARG"
"22889","KHDC4"
"9452","ITM2A"
"79012","CAMKV"
"55076","TMEM45A"
"57154","SMURF1"
"94","ACVRL1"
"114026","ZIM3"
"170463","SSBP4"
"1611","DAP"
"8100","IFT88"
"6880","TAF9"
"3785","KCNQ2"
"4991","OR1D2"
"57405","SPC25"
"152405","C3orf30"
"9892","SNAP91"
"6294","SAFB"
"4188","MDFI"
"11129","CLASRP"
"26084","ARHGEF26"
"2348","FOLR1"
"9936","CD302"
"24140","FTSJ1"
"5432","POLR2C"
"6284","S100A13"
"2353","FOS"
"10212","DDX39A"
"55422","ZNF331"
"51305","KCNK9"
"8749","ADAM18"
"10083","USH1C"
"5617","PRL"
"257106","ARHGAP30"
"54474","KRT20"
"55729","ATF7IP"
"9508","ADAMTS3"
"285382","C3orf70"
"2645","GCK"
"11060","WWP2"
"51320","MEX3C"
"977","CD151"
"140689","CBLN4"
"162655","ZNF519"
"114800","CCDC85A"
"3776","KCNK2"
"150","ADRA2A"
"8242","KDM5C"
"55753","OGDHL"
"2091","FBL"
"79634","SCRN3"
"51110","LACTB2"
"285848","PNPLA1"
"645745","MT1HL1"
"54809","SAMD9"
"26020","LRP10"
"56900","TMEM167B"
"22996","TTC39A"
"121512","FGD4"
"445815","PALM2-AKAP2"
"9063","PIAS2"
"85445","CNTNAP4"
"85461","TANC1"
"51277","DNAJC27"
"57799","RAB40C"
"116843","SLC18B1"
