"SYMBOL","ENTREZID"
"FLJ27505",NA
"FLJ27523",NA
"FLJ30046",NA
"FLJ30092",NA
"FLJ30277",NA
"FLJ30294",NA
"FLJ30313",NA
"FLJ30428",NA
"FLJ30430",NA
"FLJ30594",NA
"FLJ30596",NA
"FLJ30655",NA
"FLJ30672",NA
"FLJ30679","146512"
"FLJ30707",NA
"FLJ30719",NA
"FLJ30834",NA
"FLJ30851",NA
"FLJ30901","150378"
"FLJ30934",NA
"FLJ30990",NA
"FLJ31033",NA
"FLJ31196",NA
"FLJ31222",NA
"FLJ31306",NA
"FLJ31356","403150"
"FLJ31413",NA
"FLJ31438",NA
"FLJ31568",NA
"FLJ31659",NA
"FLJ31713",NA
"FLJ31715",NA
"FLJ31813",NA
"FLJ31818",NA
"FLJ31875",NA
"FLJ31951",NA
"FLJ31952",NA
"FLJ31958",NA
"FLJ32011",NA
"FLJ32028",NA
"FLJ32063",NA
"FLJ32065",NA
"FLJ32110",NA
"FLJ32130",NA
"FLJ32206",NA
"FLJ32214",NA
"FLJ32224",NA
"FLJ32252",NA
"FLJ32310",NA
"FLJ32312",NA
"FLJ32363",NA
"FLJ32447",NA
"FLJ32549",NA
"FLJ32569",NA
"FLJ32575",NA
"FLJ32658",NA
"FLJ32675",NA
"FLJ32682",NA
"FLJ32742",NA
"FLJ32745",NA
"FLJ32771",NA
"FLJ32784",NA
"FLJ32786",NA
"FLJ32810",NA
"FLJ32867",NA
"FLJ32871",NA
"FLJ32894",NA
"FLJ32921",NA
"FLJ32926",NA
"FLJ32955",NA
"FLJ33167",NA
"FLJ33297",NA
"FLJ33387",NA
"FLJ33534","285150"
"FLJ33590",NA
"FLJ33641",NA
"FLJ33706",NA
"FLJ33718",NA
"FLJ33790",NA
"FLJ33814",NA
"FLJ33860",NA
"FLJ33996",NA
"FLJ34047",NA
"FLJ34048",NA
"FLJ34223",NA
"FLJ34306",NA
"FLJ34443",NA
"FLJ34503","285759"
"FLJ34690",NA
"FLJ34747",NA
"FLJ34922",NA
"FLJ34931",NA
"FLJ34969",NA
"FLJ35024",NA
"FLJ35119",NA
"FLJ35220",NA
"FLJ35258",NA
"FLJ35348",NA
"FLJ35390",NA
"FLJ35424",NA
"FLJ35630",NA
"FLJ35700",NA
"FLJ35725",NA
"FLJ35740",NA
"FLJ35773",NA
"FLJ35779",NA
"FLJ35784",NA
"FLJ35785",NA
"FLJ35801",NA
"FLJ35834",NA
"FLJ35848",NA
"FLJ35880",NA
"FLJ35894",NA
"FLJ36000","284124"
"FLJ36004",NA
"FLJ36031",NA
"FLJ36032",NA
"FLJ36046",NA
"FLJ36070",NA
"FLJ36090",NA
"FLJ36116",NA
"FLJ36131",NA
"FLJ36144",NA
"FLJ36157",NA
"FLJ36166",NA
"FLJ36180",NA
"FLJ36208",NA
"FLJ36445",NA
"FLJ36492",NA
"FLJ36665",NA
"FLJ36701",NA
"FLJ36748",NA
"FLJ36749",NA
"FLJ36779",NA
"FLJ36874",NA
"FLJ36888",NA
"FLJ37034",NA
"FLJ37078",NA
"FLJ37201","283011"
"FLJ37228",NA
"FLJ37266",NA
"FLJ37357",NA
"FLJ37396",NA
"FLJ37440",NA
"FLJ37464",NA
"FLJ37478",NA
"FLJ37538",NA
"FLJ37543",NA
"FLJ37549",NA
"FLJ37562",NA
"FLJ37673",NA
"FLJ37927",NA
"FLJ37953",NA
"FLJ38101",NA
"FLJ38109",NA
"FLJ38159",NA
"FLJ38288",NA
"FLJ38343",NA
"FLJ38359",NA
"FLJ38377",NA
"FLJ38379",NA
"FLJ38451",NA
"FLJ38482",NA
"FLJ38663",NA
"FLJ38723",NA
"FLJ38725",NA
"FLJ38773",NA
"FLJ38964",NA
"FLJ38969",NA
"FLJ38973",NA
"FLJ38984",NA
"FLJ38991",NA
"FLJ39005",NA
"FLJ39061",NA
"FLJ39155",NA
"FLJ39237",NA
"FLJ39370",NA
"FLJ39378",NA
"FLJ39501",NA
"FLJ39502",NA
"FLJ39534",NA
"FLJ39575",NA
"FLJ39582",NA
"FLJ39599",NA
"FLJ39609",NA
"FLJ39639",NA
"FLJ39653",NA
"FLJ39660",NA
"FLJ39739",NA
"FLJ39743",NA
"FLJ39822",NA
"FLJ40113",NA
"FLJ40125",NA
"FLJ40172",NA
"FLJ40176",NA
"FLJ40194","124871"
"FLJ40235",NA
"FLJ40243",NA
"FLJ40244",NA
"FLJ40288","286023"
"FLJ40296",NA
"FLJ40298",NA
"FLJ40311",NA
"FLJ40365",NA
"FLJ40411",NA
"FLJ40432",NA
"FLJ40434",NA
"FLJ40448",NA
"FLJ40473",NA
"FLJ40504",NA
"FLJ40542",NA
"FLJ40629",NA
"FLJ40722",NA
"FLJ40852",NA
"FLJ40869",NA
"FLJ40919",NA
"FLJ40941",NA
"FLJ41131",NA
"FLJ41352",NA
"FLJ41603",NA
"FLJ41856",NA
"FLJ42117",NA
"FLJ42289",NA
"FLJ42291",NA
"FLJ42461",NA
"FLJ42486",NA
"FLJ42875",NA
"FLJ42986",NA
"FLJ43276",NA
"FLJ43339",NA
"FLJ43374",NA
"FLJ43582",NA
"FLJ43663",NA
"FLJ43806",NA
"FLJ43826",NA
"FLJ43855",NA
"FLJ43859",NA
"FLJ43860",NA
"FLJ43950",NA
"FLJ43980",NA
"FLJ43987",NA
"FLJ44060",NA
"FLJ44082",NA
"FLJ44112",NA
"FLJ44186",NA
"FLJ44216",NA
"FLJ44290",NA
"FLJ44450",NA
"FLJ44635","392490"
"FLJ44691",NA
"FLJ44715",NA
"FLJ44861",NA
"FLJ44968",NA
"FLJ45187",NA
"FLJ45455",NA
"FLJ45645",NA
"FLJ45717",NA
"FLJ45850",NA
"FLJ45909",NA
"FLJ45910",NA
"FLJ45949",NA
"FLJ46072",NA
"FLJ46082",NA
"FLJ46111",NA
"FLJ46154",NA
"FLJ46156",NA
"FLJ46210",NA
"FLJ46247",NA
"FLJ46321",NA
"FLJ46347",NA
"FLJ46361",NA
"FLJ46380",NA
"FLJ46385",NA
"FLJ46419",NA
"FLJ46481",NA
"FLJ46536",NA
"FLJ90013",NA
"FLJ90024",NA
"FLJ90086",NA
"FLJ90166",NA
"FLJ90231",NA
"FLJ90396",NA
"FLJ90575",NA
"FLJ90579",NA
"FLJ90586",NA
"FLJ90650",NA
"FLJ90652",NA
"FLJ90709",NA
"FLJ90723",NA
"FLJ90805",NA
"FLJ90834",NA
"FLNA","2316"
"FLNB","2317"
"FLNC","2318"
"FLOT1","10211"
"FLOT2","2319"
"FLRT1","23769"
"FLRT2","23768"
"FLRT3","23767"
"FLT1","2321"
"FLT3","2322"
"FLT3LG","2323"
"FLT4","2324"
"FLVCR",NA
"FLYWCH1","84256"
"FLYWCH1L",NA
"FMN1","342184"
"FMN2","56776"
"FMNL1","752"
"FMNL2","114793"
"FMNL3","91010"
"FMO1","2326"
"FMO2","2327"
"FMO3","2328"
"FMO4","2329"
"FMO5","2330"
"FMO6",NA
"FMOD","2331"
"FMR1","2332"
"FMR1NB","158521"
"FN1","2335"
"FN3K","64122"
"FN3KRP","79672"
"FN5",NA
"FNBP1","23048"
"FNBP1L","54874"
"FNBP4","23360"
"FNDC1","84624"
"FNDC3A","22862"
"FNDC3B","64778"
"FNDC4","64838"
"FNDC5","252995"
"FNDC6",NA
"FNDC7","163479"
"FNDC8","54752"
"FNTA","2339"
"FNTAL1",NA
"FNTB","2342"
"FOLH1","2346"
"FOLH2",NA
"FOLR1","2348"
"FOLR1P",NA
"FOLR2","2350"
"FOLR3","2352"
"FOS","2353"
"FOSB","2354"
"FOSL1","8061"
"FOSL2","2355"
"FOXA1","3169"
"FOXA2","3170"
"FOXA3","3171"
"FOXB1","27023"
"FOXC1","2296"
"FOXC2","2303"
"FOXD1","2297"
"FOXD2","2306"
"FOXD3","27022"
"FOXD4","2298"
"FOXD4L1","200350"
"FOXD4L3","286380"
"FOXD4L4","349334"
"FOXE1","2304"
"FOXE3","2301"
"FOXF1","2294"
"FOXF2","2295"
"FOXG1A",NA
"FOXG1B",NA
"FOXG1C",NA
"FOXH1","8928"
"FOXI1","2299"
"FOXJ1","2302"
"FOXJ2","55810"
"FOXJ3","22887"
"FOXK1","221937"
"FOXK2","3607"
"FOXL1","2300"
"FOXL2","668"
"FOXM1","2305"
"FOXN1","8456"
"FOXN4","121643"
"FOXO1A",NA
"FOXO3A",NA
"FOXO6","100132074"
"FOXP1","27086"
"FOXP2","93986"
"FOXP3","50943"
"FOXP4","116113"
"FOXQ1","94234"
"FOXR1","283150"
"FOXR2","139628"
"FOXRED1","55572"
"FPGS","2356"
"FPGT","8790"
"FPR1","2357"
"FPRL1",NA
"FPRL2",NA
"FRAG1",NA
"FRAP1",NA
"FRAS1","80144"
"FRAT1","10023"
"FRAT2","23401"
"FREM1","158326"
"FREM2","341640"
"FREM3","166752"
"FREQ",NA
"FRG1","2483"
"FRK","2444"
"FRMD1","79981"
"FRMD3","257019"
"FRMD4A","55691"
"FRMD4B","23150"
"FRMD5","84978"
"FRMD6","122786"
"FRMPD1","22844"
"FRMPD2","143162"
"FRMPD3","84443"
"FRMPD4","9758"
"FRRS1","391059"
"FRS2","10818"
"FRS3","10817"
"FRY","10129"
"FRYL","285527"
"FRZB","2487"
"FSCN1","6624"
"FSCN2","25794"
"FSCN3","29999"
"FSD1","79187"
"FSD1NL",NA
"FSD2","123722"
"FSHB","2488"
"FSHPRH1",NA
"FSHR","2492"
"FSIP1","161835"
"FSIP2","401024"
"FST","10468"
"FSTL1","11167"
"FSTL3","10272"
"FSTL4","23105"
"FSTL5","56884"
"FTCD","10841"
"FTH1","2495"
"FTHL1",NA
"FTHL11",NA
"FTHL12",NA
"FTHL16",NA
"FTHL17","53940"
"FTHL2",NA
"FTHL3",NA
"FTHL4",NA
"FTHL7",NA
"FTHL8",NA
"FTHP1",NA
"FTL","2512"
"FTLL1",NA
"FTMT","94033"
"FTO","79068"
"FTS",NA
"FTSJ1","24140"
"FTSJ2",NA
"FTSJ3","117246"
"FUBP1","8880"
"FUBP3","8939"
"FUCA1","2517"
"FUCA2","2519"
"FUK","197258"
"FUNDC1","139341"
"FUNDC2","65991"
"FURIN","5045"
"FUS","2521"
"FUSIP1",NA
"FUT1","2523"
"FUT10","84750"
"FUT11","170384"
"FUT2","2524"
"FUT3","2525"
"FUT4","2526"
"FUT5","2527"
"FUT6","2528"
"FUT7","2529"
"FUT8","2530"
"FUT9","10690"
"FVT1",NA
"FXC1",NA
"FXN","2395"
"FXR1","8087"
"FXR2","9513"
"FXYD1","5348"
"FXYD2","486"
"FXYD3","5349"
"FXYD4","53828"
"FXYD5","53827"
"FXYD6","53826"
"FXYD7","53822"
"FYB",NA
"FYCO1","79443"
"FYN","2534"
"FYTTD1","84248"
"FZD1","8321"
"FZD10","11211"
"FZD2","2535"
"FZD3","7976"
"FZD4","8322"
"FZD5","7855"
"FZD6","8323"
"FZD7","8324"
"FZD8","8325"
"FZD9","8326"
"FZR1","51343"
"G0S2","50486"
"G10",NA
"G1P2",NA
"G1P3",NA
"G30",NA
"G3BP",NA
"G3BP2","9908"
"G6PC","2538"
"G6PC2","57818"
"G6PC3","92579"
"G6PD","2539"
"GAA","2548"
"GAB1","2549"
"GAB2","9846"
"GAB3","139716"
"GAB4","128954"
"GABARAP","11337"
"GABARAPL1","23710"
"GABARAPL2","11345"
"GABARAPL3","23766"
"GABBR1","2550"
"GABBR2","9568"
"GABPA","2551"
"GABPB2","126626"
"GABRA1","2554"
"GABRA2","2555"
"GABRA3","2556"
"GABRA4","2557"
"GABRA5","2558"
"GABRA6","2559"
"GABRB1","2560"
"GABRB2","2561"
"GABRB3","2562"
"GABRD","2563"
"GABRE","2564"
"GABRG1","2565"
"GABRG2","2566"
"GABRG3","2567"
"GABRP","2568"
"GABRQ","55879"
"GABRR1","2569"
"GABRR2","2570"
"GABRR3","200959"
"GAD1","2571"
"GAD2","2572"
"GADD45A","1647"
"GADD45B","4616"
"GADD45G","10912"
"GADD45GIP1","90480"
"GADL1","339896"
"GAGE1","2543"
"GAGE2",NA
"GAGE3",NA
"GAGE4","2576"
"GAGE5","2577"
"GAGE6","2578"
"GAGE7","2579"
"GAGE7B",NA
"GAGE8","100101629"
"GAJ",NA
"GAK","2580"
"GAL","51083"
"GAL3ST1","9514"
"GAL3ST2","64090"
"GAL3ST3","89792"
"GAL3ST4","79690"
"GALC","2581"
"GALE","2582"
"GALIG",NA
"GALK1","2584"
"GALK2","2585"
"GALM","130589"
"GALNAC4S-6ST",NA
"GALNACT-2",NA
"GALNS","2588"
"GALNT1","2589"
"GALNT10","55568"
"GALNT11","63917"
"GALNT12","79695"
"GALNT13","114805"
"GALNT14","79623"
"GALNT17","64409"
"GALNT2","2590"
"GALNT3","2591"
"GALNT4","8693"
"GALNT5","11227"
"GALNT6","11226"
"GALNT7","51809"
"GALNT8","26290"
"GALNT9","50614"
"GALNTL1",NA
"GALNTL2",NA
"GALNTL4",NA
"GALNTL5","168391"
"GALP","85569"
"GALR1","2587"
"GALR2","8811"
"GALR3","8484"
"GALT","2592"
"GAMT","2593"
"GAN","8139"
"GANAB","23193"
"GANC","2595"
"GAP43","2596"
"GAPDH","2597"
"GAPDHS","26330"
"GAPVD1","26130"
"GARNL1",NA
"GARNL2P",NA
"GARNL3","84253"
"GARNL4",NA
"GARS","2617"
"GART","2618"
"GAS1","2619"
"GAS2","2620"
"GAS2L1","10634"
"GAS2L2","246176"
"GAS2L3","283431"
"GAS5","60674"
"GAS6","2621"
"GAS7","8522"
"GAS8","2622"
"GAST","2520"
"GATA1","2623"
"GATA2","2624"
"GATA3","2625"
"GATA4","2626"
"GATA5","140628"
"GATA6","2627"
"GATAD1","57798"
"GATAD2A","54815"
"GATAD2B","57459"
"GATM","2628"
"GATS","352954"
"GBA","2629"
"GBA2","57704"
"GBA3","57733"
"GBAS",NA
"GBE1","2632"
"GBF1","8729"
"GBGT1","26301"
"GBL",NA
"GBP1","2633"
"GBP2","2634"
"GBP3","2635"
"GBP4","115361"
"GBP5","115362"
"GBP6","163351"
"GBP7","388646"
"GBX2","2637"
"GC","2638"
"GCA","25801"
"GCAT","23464"
"GCC1","79571"
"GCC2","9648"
"GCDH","2639"
"GCET2",NA
"GCG","2641"
"GCGR","2642"
"GCH1","2643"
"GCHFR","2644"
"GCK","2645"
"GCKR","2646"
"GCLC","2729"
"GCLM","2730"
"GCM1","8521"
"GCM2","9247"
"GCN1L1",NA
"GCN5L2",NA
"GCNT1","2650"
"GCNT2","2651"
"GCNT3","9245"
"GCNT4","51301"
"Gcom1",NA
"GCRG224","360219"
"GCS1",NA
"GCSH","2653"
"GDA","9615"
"GDAP1","54332"
"GDAP1L1","78997"
"GDAP2","54834"
"GDDR",NA
"GDEP",NA
"GDF1","2657"
"GDF10","2662"
"GDF11","10220"
"GDF15","9518"
"GDF2","2658"
"GDF3","9573"
"GDF5","8200"
"GDF6","392255"
"GDF7","151449"
"GDF8",NA
"GDF9","2661"
"GDI1","2664"
"GDI2","2665"
"GDNF","2668"
"GDPD1","284161"
"GDPD2","54857"
"GDPD3","79153"
"GDPD4","220032"
"GDPD5","81544"
"GEFT",NA
"GEM","2669"
"GEMIN4","50628"
"GEMIN5","25929"
"GEMIN6","79833"
"GEMIN7","79760"
"GENX-3414",NA
"GFAP","2670"
"GFER","2671"
"GFI1","2672"
"GFI1B","8328"
"GFM1","85476"
"GFM2","84340"
"GFOD1","54438"
"GFPT1","2673"
"GFPT2","9945"
"GFRA1","2674"
"GFRA2","2675"
"GFRA3","2676"
"GFRA4","64096"
"GGA1","26088"
"GGA2","23062"
"GGA3","23163"
"GGCX","2677"
"GGH","8836"
"GGN","199720"
"GGPS1","9453"
"GGT1","2678"
"GGT2","728441"
"GGT6","124975"
"GGTA1",NA
"GGTL3",NA
"GGTL4",NA
"GGTLA1",NA
"GGTLA4",NA
"GH1","2688"
"GH2","2689"
"GHITM","27069"
"GHR","2690"
"GHRH","2691"
"GHRHR","2692"
"GHRL","51738"
"GHSR","2693"
"GIF","2694"
"GIMAP1","170575"
"GIMAP2","26157"
"GIMAP4","55303"
"GIMAP5","55340"
"GIMAP6","474344"
"GIMAP7","168537"
"GIMAP8","155038"
"GIOT-1",NA
"GIP","2695"
"GIPC1","10755"
"GIPC2","54810"
"GIPC3","126326"
"GIPR","2696"
"GIT1","28964"
"GIT2","9815"
"GIYD2",NA
"GJA1","2697"
"GJA10","84694"
"GJA12",NA
"GJA3","2700"
"GJA4","2701"
"GJA5","2702"
"GJA7",NA
"GJA8","2703"
"GJB1","2705"
"GJB2","2706"
"GJB3","2707"
"GJB4","127534"
"GJB5","2709"
"GJB6","10804"
"GJB7","375519"
"GJC1","10052"
"GJE1","100126572"
"GK","2710"
"GK2","2712"
"GKAP1","80318"
"GKN1","56287"
"GLA","2717"
"GLB1","2720"
"GLB1L","79411"
"GLCCI1","113263"
"GLCE","26035"
"GLDC","2731"
"GLDN","342035"
"GLE1L",NA
"GLG1","2734"
"GLI1","2735"
"GLI2","2736"
"GLI3","2737"
"GLI4","2738"
"GLIPR1","11010"
"GLIS1","148979"
"GLIS2","84662"
"GLIS3","169792"
"GLMN","11146"
"GLO1","2739"
"GLOXD1",NA
"GLP1R","2740"
"GLP2R","9340"
"GLRA1","2741"
"GLRA2","2742"
"GLRA3","8001"
"GLRA4","441509"
"GLRB","2743"
"GLRX","2745"
"GLRX2","51022"
"GLRX5","51218"
"GLS","2744"
"GLS2","27165"
"GLT1D1","144423"
"GLT25D1",NA
"GLT25D2",NA
"GLT28D1",NA
"GLT6D1","360203"
"GLT8D1","55830"
"GLT8D2","83468"
"GLT8D3",NA
"GLTP","51228"
"GLTSCR1",NA
"GLTSCR2",NA
"GLUD1","2746"
"GLUD2","2747"
"GLUL","2752"
"GLULD1",NA
"GLYAT","10249"
"GLYATL1","92292"
"GLYATL2","219970"
"GLYCTK","132158"
"GM2A","2760"
"GM632",NA
"GMCL1","64395"
"GMCL1L",NA
"GMDS","2762"
"GMEB1","10691"
"GMEB2","26205"
"GMFB","2764"
"GMFG","9535"
"GMIP","51291"
"GML","2765"
"GMNN","51053"
"GMPPA","29926"
"GMPPB","29925"
"GMPR","2766"
"GMPR2","51292"
"GMPS","8833"
"GNA11","2767"
"GNA12","2768"
"GNA13","10672"
"GNA14","9630"
"GNA15","2769"
"GNAI1","2770"
"GNAI2","2771"
"GNAI3","2773"
"GNAL","2774"
"GNAO1","2775"
"GNAQ","2776"
"GNAS","2778"
"GNAT1","2779"
"GNAT2","2780"
"GNAT3","346562"
"GNAZ","2781"
"GNB1","2782"
"GNB1L","54584"
"GNB2","2783"
"GNB2L1",NA
"GNB3","2784"
"GNB4","59345"
"GNB5","10681"
"GNE","10020"
"GNG10","2790"
"GNG11","2791"
"GNG12","55970"
"GNG13","51764"
"GNG2","54331"
"GNG3","2785"
"GNG4","2786"
"GNG5","2787"
"GNG7","2788"
"GNG8","94235"
"GNGT1","2792"
"GNGT2","2793"
"GNL1","2794"
"GNL2","29889"
"GNL3","26354"
"GNL3L","54552"
"GNLY","10578"
"GNMT","27232"
"GNPAT","8443"
"GNPDA1","10007"
"GNPDA2","132789"
"GNPNAT1","64841"
"GNPTAB","79158"
"GNPTG","84572"
"GNRH1","2796"
"GNRH2","2797"
"GNRHR","2798"
"GNRHR2","114814"
"GNS","2799"
"GOLGA",NA
"GOLGA1","2800"
"GOLGA2","2801"
"GOLGA2L1",NA
"GOLGA2LY1",NA
"GOLGA3","2802"
"GOLGA4","2803"
"GOLGA5","9950"
"GOLGA6",NA
"GOLGA7","51125"
"GOLGA8A","23015"
"GOLGA8B","440270"
"GOLGA8C",NA
"GOLGA8D",NA
"GOLGA8E",NA
"GOLGA8G","283768"
"GOLGB1","2804"
"GOLPH2",NA
"GOLPH3","64083"
"GOLPH3L","55204"
"GOLPH4",NA
"GOLT1A","127845"
"GOLT1B","51026"
"GON4L","54856"
"GOPC","57120"
"GORASP1","64689"
"GORASP2","26003"
"GOSR1","9527"
"GOSR2","9570"
"GOT1","2805"
"GOT1L1","137362"
"GOT2","2806"
"GP1BA","2811"
"GP1BB","2812"
"GP2","2813"
"GP5","2814"
"GP6","51206"
"GP9","2815"
"GPA33","10223"
"GPAA1","8733"
"GPAM","57678"
"GPATC1",NA
"GPATC2",NA
"GPATC3",NA
"GPATC4",NA
"GPBAR1","151306"
"GPBP1","65056"
"GPBP1L1","60313"
"GPC1","2817"
"GPC2","221914"
"GPC3","2719"
"GPC4","2239"
"GPC5","2262"
"GPC6","10082"
"GPD1","2819"
"GPD1L","23171"
"GPD2","2820"
"GPHA2","170589"
"GPHB5","122876"
"GPHN","10243"
"GPI","2821"
"GPIAP1",NA
"GPKOW","27238"
"GPLD1","2822"
"GPM6A","2823"
"GPM6B","2824"
"GPNMB","10457"
"GPR1","2825"
"GPR101","83550"
"GPR103",NA
"GPR107","57720"
"GPR108","56927"
"GPR109A",NA
"GPR109B",NA
"GPR110",NA
"GPR111",NA
"GPR112",NA
"GPR113",NA
"GPR114",NA
"GPR115",NA
"GPR116",NA
"GPR119","139760"
"GPR12","2835"
"GPR120",NA
"GPR123",NA
"GPR124",NA
"GPR125",NA
"GPR126",NA
"GPR128",NA
"GPR132","29933"
"GPR133",NA
"GPR135","64582"
"GPR137","56834"
"GPR137B","7107"
"GPR137C","283554"
"GPR139","124274"
"GPR141","353345"
"GPR142","350383"
"GPR143","4935"
"GPR144",NA
"GPR146","115330"
"GPR148","344561"
"GPR149","344758"
"GPR15","2838"
"GPR150","285601"
"GPR151","134391"
"GPR152","390212"
"GPR153","387509"
"GPR154",NA
"GPR155","151556"
"GPR156","165829"
"GPR157","80045"
"GPR158","57512"
"GPR160","26996"
"GPR161","23432"
"GPR162","27239"
"GPR165P","392486"
"GPR17","2840"
"GPR171","29909"
"GPR172A",NA
"GPR172B",NA
"GPR173","54328"
"GPR174","84636"
"GPR175",NA
"GPR176","11245"
"GPR177",NA
"GPR178",NA
"GPR18","2841"
"GPR19","2842"
"GPR20","2843"
"GPR21","2844"
"GPR22","2845"
"GPR23",NA
"GPR25","2848"
"GPR26","2849"
"GPR27","2850"
"GPR3","2827"
"GPR30",NA
"GPR31","2853"
"GPR32","2854"
"GPR34","2857"
"GPR35","2859"
"GPR37","2861"
"GPR37L1","9283"
"GPR39","2863"
"GPR4","2828"
"GPR42","2866"
"GPR44",NA
"GPR45","11250"
"GPR50","9248"
"GPR52","9293"
"GPR55","9290"
"GPR56",NA
"GPR6","2830"
"GPR61","83873"
"GPR62","118442"
"GPR63","81491"
"GPR64",NA
"GPR65","8477"
"GPR68","8111"
"GPR75","10936"
"GPR77",NA
"GPR78","27201"
"GPR81",NA
"GPR82","27197"
"GPR83","10888"
"GPR84","53831"
"GPR85","54329"
"GPR87","53836"
"GPR88","54112"
"GPR89A","653519"
"GPR92",NA
"GPR97",NA
"GPRASP1","9737"
"GPRASP2","114928"
"GPRC5A","9052"
"GPRC5B","51704"
"GPRC5C","55890"
"GPRC5D","55507"
"GPRC6A","222545"
"GPS1","2873"
"GPS2","2874"
"GPSM1","26086"
"GPSM2","29899"
"GPSM3","63940"
"GPSN2",NA
"GPT","2875"
"GPT2","84706"
"GPX1","2876"
"GPX2","2877"
"GPX3","2878"
"GPX4","2879"
"GPX5","2880"
"GPX6","257202"
"GPX7","2882"
"GRAMD1A","57655"
"GRAMD1B","57476"
"GRAMD1C","54762"
"GRAMD2",NA
"GRAMD3",NA
"GRAP","10750"
"GRAP2","9402"
"GRASP","160622"
"GRB10","2887"
"GRB14","2888"
"GRB2","2885"
"GRB7","2886"
"GREB1","9687"
"GREM1","26585"
"GREM2","64388"
"GRHL1","29841"
"GRHL2","79977"
"GRHL3","57822"
"GRHPR","9380"
"GRIA1","2890"
"GRIA2","2891"
"GRIA3","2892"
"GRIA4","2893"
"GRID1","2894"
"GRID2","2895"
"GRID2IP","392862"
"GRIK1","2897"
"GRIK2","2898"
"GRIK3","2899"
"GRIK4","2900"
"GRIK5","2901"
"GRIN1","2902"
"GRIN2A","2903"
"GRIN2B","2904"
"GRIN2C","2905"
"GRIN2D","2906"
"GRIN3A","116443"
"GRIN3B","116444"
"GRINA","2907"
"GRINL1A",NA
"GRIP1","23426"
"GRIP2","80852"
"GRIPAP1","56850"
"GRK1","6011"
"GRK4","2868"
"GRK5","2869"
"GRK6","2870"
"GRK7","131890"
"GRLF1",NA
"GRM1","2911"
"GRM2","2912"
"GRM3","2913"
"GRM4","2914"
"GRM5","2915"
"GRM6","2916"
"GRM7","2917"
"GRM8","2918"
"GRN","2896"
"GRP","2922"
"GRPEL1","80273"
"GRPEL2","134266"
"GRPR","2925"
"GRRP1",NA
"GRSF1","2926"
"GRTP1","79774"
"GRWD1","83743"
"GSC","145258"
"GSCL",NA
"GSDM1",NA
"GSDMDC1",NA
"GSDML",NA
"GSG1","83445"
"GSG2",NA
"GSH1",NA
"GSH2",NA
"GSK3A","2931"
"GSK3B","2932"
"GSN","2934"
"GSPT1","2935"
"GSPT2","23708"
"GSR","2936"
"GSS","2937"
"GSTA1","2938"
"GSTA2","2939"
"GSTA3","2940"
"GSTA4","2941"
"GSTA5","221357"
"GSTK1","373156"
"GSTM1","2944"
"GSTM2","2946"
"GSTM3","2947"
"GSTM4","2948"
"GSTM5","2949"
"GSTO1","9446"
"GSTO2","119391"
"GSTP1","2950"
"GSTT1","2952"
"GSTT2","2953"
"GSTZ1","2954"
"GTA",NA
"GTDC1","79712"
"GTF2A1","2957"
"GTF2A2","2958"
"GTF2B","2959"
"GTF2E1","2960"
"GTF2E2","2961"
"GTF2F1","2962"
"GTF2F2","2963"
"GTF2H1","2965"
"GTF2H2","2966"
"GTF2H3","2967"
"GTF2H4","2968"
"GTF2I","2969"
"GTF2IP1","2970"
"GTF2IRD1","9569"
"GTF2IRD2","84163"
"GTF3A","2971"
"GTF3C1","2975"
"GTF3C2","2976"
"GTF3C3","9330"
"GTF3C4","9329"
"GTF3C5","9328"
"GTL3",NA
"GTPBP1","9567"
"GTPBP2","54676"
"GTPBP3","84705"
"GTPBP4","23560"
"GTPBP5",NA
"GTPBP6","8225"
"GTPBP8","29083"
"GTSCR1","220158"
"GTSE1","51512"
"GUCA1A","2978"
"GUCA1B","2979"
"GUCA1C","9626"
"GUCA2A","2980"
"GUCA2B","2981"
"GUCY1A2","2977"
"GUCY1A3","2982"
"GUCY1B2","2974"
"GUCY1B3","2983"
"GUCY2C","2984"
"GUCY2D","3000"
"GUCY2E",NA
"GUCY2F","2986"
"GUF1","60558"
"GUK1","2987"
"GULP1","51454"
"GUP1",NA
"GUSB","2990"
"GUSBL2",NA
"GVIN1",NA
"GYG1","2992"
"GYG2","8908"
"GYLTL1B",NA
"GYPA","2993"
"GYPB","2994"
"GYPC","2995"
"GYPE","2996"
"GYS1","2997"
"GYS2","2998"
"GZMA","3001"
"GZMB","3002"
"GZMH","2999"
"GZMK","3003"
"GZMM","3004"
"H-plk",NA
"H19","283120"
"H1F0","3005"
"H1FOO","132243"
"H1FX","8971"
"H1T2",NA
"H2-ALPHA",NA
"H2AFB3","83740"
"H2AFJ","55766"
"H2AFV","94239"
"H2AFX","3014"
"H2AFY","9555"
"H2AFY2","55506"
"H2AFZ","3015"
"H2AFZP2","346990"
"H2BFM","286436"
"H2BFS","54145"
"H2BFWT","158983"
"H3F3A","3020"
"H3F3B","3021"
"H6PD","9563"
"HAAO","23498"
"HAB1",NA
"HABP2","3026"
"HABP4","22927"
"HACE1","57531"
"HADH2",NA
"HADHA","3030"
"HADHB","3032"
"HADHSC",NA
"HAGH","3029"
"HAGHL","84264"
"HAL","3034"
"HAMP","57817"
"HAND1","9421"
"HAND2","9464"
"HAO1","54363"
"HAO2","51179"
"HAP1","9001"
"HAPLN1","1404"
